id_student,code_module,code_presentation,gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,site_count,CMA,TMA,Exam,final_result
559768,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,0,60,259.0,76.0,62.0,,Fail
559770,FFF,2013B,M,HE Qualification,90-100%,35-55,False,0,60,1523.0,71.9090909090909,76.11111111111111,54.0,Pass
559785,FFF,2013B,M,Lower Than A Level,70-80%,0-35,False,0,60,2620.0,89.14285714285714,93.0,,Distinction
559856,FFF,2013B,M,Lower Than A Level,0-10%,0-35,False,0,60,2189.0,88.71428571428571,91.4,,Pass
559991,FFF,2013B,M,Lower Than A Level,70-80%,0-35,True,0,60,197.0,,32.333333333333336,,Fail
560010,FFF,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,60,34.0,,,,Fail
560022,FFF,2013B,M,HE Qualification,90-100%,55<=,False,0,60,804.0,84.57142857142857,83.2,,Pass
560046,FFF,2013B,F,Post Graduate Qualification,Unknown,0-35,False,0,60,1030.0,81.57142857142857,64.0,,Pass
560067,FFF,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,90,212.0,,72.5,,Fail
560072,FFF,2013B,F,HE Qualification,10-20%,35-55,False,0,60,1428.0,93.14285714285714,87.4,,Distinction
560182,FFF,2013B,M,Lower Than A Level,90-100%,35-55,True,0,90,1835.0,93.71428571428571,93.8,,Pass
560197,FFF,2013B,F,Lower Than A Level,10-20%,0-35,False,0,60,2.0,,,,Withdrawn
560199,FFF,2013B,M,Lower Than A Level,50-60%,35-55,False,0,120,630.0,75.28571428571429,86.0,,Pass
560207,FFF,2013B,M,No Formal quals,20-30%,0-35,False,0,60,1863.0,78.85714285714286,66.2,,Pass
560404,FFF,2013B,M,A Level or Equivalent,30-40%,35-55,True,0,75,1514.0,59.714285714285715,60.6,,Fail
560410,FFF,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,128.0,84.0,55.714285714285715,,Withdrawn
560425,FFF,2013B,M,A Level or Equivalent,10-20%,0-35,False,0,60,1340.0,88.71428571428571,80.8,,Pass
560431,FFF,2013B,M,A Level or Equivalent,70-80%,35-55,False,0,60,2833.0,96.14285714285714,99.4,,Distinction
560443,FFF,2013B,M,A Level or Equivalent,10-20%,35-55,False,0,60,12.0,,,,Withdrawn
560459,FFF,2013B,M,A Level or Equivalent,30-40%,0-35,True,0,60,142.0,55.0,31.0,,Withdrawn
560496,FFF,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,90,511.0,91.44444444444444,74.57142857142857,,Withdrawn
560585,FFF,2013B,M,A Level or Equivalent,0-10%,0-35,False,0,60,1434.0,83.14285714285714,86.2,,Pass
928248,FFF,2013B,M,HE Qualification,20-30%,55<=,False,0,60,614.0,90.0,87.75,,Pass
962951,FFF,2013B,M,A Level or Equivalent,50-60%,35-55,False,2,150,37.0,,74.0,,Withdrawn
988019,FFF,2013B,F,A Level or Equivalent,20-30%,35-55,True,0,60,590.0,75.0,73.83333333333333,,Withdrawn
999174,FFF,2013B,M,HE Qualification,70-80%,55<=,False,1,150,2209.0,88.57142857142857,81.2,,Pass
1026777,FFF,2013B,M,Lower Than A Level,60-70%,35-55,False,1,210,114.0,88.0,86.0,,Withdrawn
1034674,FFF,2013B,M,A Level or Equivalent,60-70%,35-55,False,0,60,1251.0,93.28571428571429,82.8,,Pass
1054876,FFF,2013B,M,Lower Than A Level,60-70%,35-55,False,0,60,323.0,,69.0,,Fail
1073767,FFF,2013B,F,HE Qualification,80-90%,35-55,False,0,60,1256.0,80.85714285714286,90.8,,Pass
1090738,FFF,2013B,M,A Level or Equivalent,70-80%,35-55,False,1,150,332.0,60.42857142857143,75.75,,Fail
1097354,FFF,2013B,M,HE Qualification,60-70%,35-55,False,0,90,954.0,83.0,86.0,,Pass
1118284,FFF,2013B,M,A Level or Equivalent,60-70%,35-55,False,0,60,1089.0,94.42857142857143,88.4,,Pass
1337055,FFF,2013B,M,HE Qualification,80-90%,35-55,False,1,150,851.0,82.85714285714286,83.0,,Pass
1347198,FFF,2013B,M,A Level or Equivalent,80-90%,35-55,False,0,60,684.0,80.0,89.2,,Pass
1397662,FFF,2013B,F,Lower Than A Level,30-40%,35-55,False,0,60,1173.0,90.0,61.4,,Fail
1411562,FFF,2013B,F,Lower Than A Level,60-70%,35-55,False,0,60,131.0,,,,Withdrawn
1436558,FFF,2013B,M,A Level or Equivalent,50-60%,35-55,False,0,60,902.0,89.14285714285714,84.6,,Distinction
1440072,FFF,2013B,M,HE Qualification,20-30%,35-55,False,0,150,827.0,79.0,70.8,,Pass
1442706,FFF,2013B,F,HE Qualification,20-30%,35-55,True,0,90,557.0,,71.0,,Fail
1444520,FFF,2013B,F,HE Qualification,70-80%,35-55,False,0,60,987.0,94.28571428571429,86.8,,Pass
1464952,FFF,2013B,M,HE Qualification,50-60%,35-55,False,0,90,1106.0,81.57142857142857,80.0,,Pass
1494901,FFF,2013B,M,A Level or Equivalent,90-100%,35-55,False,0,90,,,,,Withdrawn
1500410,FFF,2013B,M,Lower Than A Level,0-10%,35-55,False,0,60,619.0,76.71428571428571,73.2,,Pass
1510285,FFF,2013B,M,Lower Than A Level,70-80%,35-55,False,0,60,948.0,79.0,79.2,,Pass
1531287,FFF,2013B,M,A Level or Equivalent,40-50%,35-55,False,0,60,886.0,92.83333333333333,90.4,,Pass
1532840,FFF,2013B,M,A Level or Equivalent,20-30%,35-55,False,0,60,1172.0,83.75,84.16666666666667,,Pass
1534560,FFF,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,60,691.0,86.28571428571429,74.0,,Pass
1536138,FFF,2013B,M,A Level or Equivalent,50-60%,35-55,False,0,90,454.0,81.28571428571429,78.4,,Pass
1554143,FFF,2013B,M,A Level or Equivalent,90-100%,35-55,False,0,90,337.0,84.66666666666667,73.625,,Fail
1558539,FFF,2013B,F,Lower Than A Level,60-70%,35-55,True,0,60,723.0,79.0,87.0,,Withdrawn
1559365,FFF,2013B,M,Lower Than A Level,70-80%,35-55,False,1,120,,,,,Withdrawn
1562320,FFF,2013B,M,HE Qualification,80-90%,35-55,False,0,60,224.0,,76.0,,Withdrawn
1614181,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,0,60,558.0,56.42857142857143,59.2,,Pass
1627071,FFF,2013B,M,Lower Than A Level,10-20%,35-55,True,1,120,9.0,,,,Fail
1651020,FFF,2013B,M,A Level or Equivalent,60-70%,35-55,False,1,120,160.0,84.5,65.0,,Withdrawn
1668504,FFF,2013B,M,A Level or Equivalent,30-40%,35-55,False,1,90,1205.0,88.5,89.2,,Distinction
1689730,FFF,2013B,M,A Level or Equivalent,20-30%,35-55,False,1,120,461.0,90.75,84.33333333333333,,Pass
1699445,FFF,2013B,M,Lower Than A Level,30-40%,35-55,False,0,120,1622.0,88.14285714285714,78.6,,Pass
1720712,FFF,2013B,M,Lower Than A Level,50-60%,35-55,False,0,90,1071.0,90.14285714285714,96.2,,Pass
1742834,FFF,2013B,F,Post Graduate Qualification,90-100%,35-55,False,0,60,1189.0,89.0,79.0,,Pass
1761013,FFF,2013B,M,A Level or Equivalent,50-60%,35-55,False,0,60,603.0,84.42857142857143,93.8,,Pass
1766303,FFF,2013B,F,A Level or Equivalent,70-80%,35-55,False,0,60,414.0,,75.66666666666667,,Withdrawn
1772429,FFF,2013B,M,A Level or Equivalent,50-60%,35-55,False,0,60,681.0,84.28571428571429,70.6,,Pass
1784775,FFF,2013B,F,HE Qualification,Unknown,35-55,False,0,120,808.0,76.28571428571429,64.25,,Pass
1788974,FFF,2013B,M,HE Qualification,40-50%,35-55,False,0,90,136.0,,89.5,,Fail
1809578,FFF,2013B,M,A Level or Equivalent,Unknown,35-55,False,0,60,912.0,77.71428571428571,88.8,,Pass
1813486,FFF,2013B,M,A Level or Equivalent,50-60%,35-55,False,1,60,207.0,,86.0,,Fail
1813664,FFF,2013B,M,HE Qualification,0-10%,35-55,False,0,60,11.0,,,,Withdrawn
1821249,FFF,2013B,M,Lower Than A Level,60-70%,35-55,False,0,60,501.0,78.0,82.0,,Withdrawn
1824428,FFF,2013B,M,Lower Than A Level,0-10%,35-55,False,1,150,,,,,Withdrawn
1833107,FFF,2013B,F,Lower Than A Level,30-40%,0-35,False,0,90,66.0,,76.0,,Fail
1836988,FFF,2013B,M,HE Qualification,0-10%,0-35,False,0,90,281.0,87.0,74.33333333333333,,Withdrawn
1839012,FFF,2013B,F,Lower Than A Level,60-70%,35-55,False,1,120,1799.0,65.71428571428571,80.2,,Pass
1839785,FFF,2013B,M,Lower Than A Level,30-40%,35-55,True,0,120,4.0,,,,Withdrawn
1844150,FFF,2013B,M,A Level or Equivalent,40-50%,55<=,False,0,60,832.0,76.42857142857143,67.5,,Pass
1846751,FFF,2013B,M,HE Qualification,30-40%,35-55,False,0,90,353.0,83.14285714285714,78.2,,Pass
1855249,FFF,2013B,F,HE Qualification,90-100%,35-55,False,2,60,,,,,Withdrawn
1861445,FFF,2013B,M,A Level or Equivalent,10-20%,35-55,False,0,70,85.0,,70.0,,Fail
1867563,FFF,2013B,M,Lower Than A Level,30-40%,35-55,False,0,60,108.0,,75.0,,Withdrawn
1870830,FFF,2013B,F,Lower Than A Level,80-90%,35-55,False,0,60,771.0,70.71428571428571,73.6,,Pass
1874403,FFF,2013B,M,A Level or Equivalent,10-20%,35-55,True,1,180,237.0,,,,Withdrawn
1878918,FFF,2013B,M,HE Qualification,0-10%,35-55,False,0,60,1052.0,81.85714285714286,69.25,,Pass
1882255,FFF,2013B,M,Lower Than A Level,90-100%,35-55,False,0,60,1018.0,84.71428571428571,85.0,,Pass
1896915,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,0,60,174.0,,,,Fail
1904916,FFF,2013B,F,HE Qualification,20-30%,35-55,False,0,120,307.0,53.714285714285715,50.8,,Pass
1905259,FFF,2013B,M,A Level or Equivalent,20-30%,35-55,False,0,60,949.0,84.14285714285714,86.6,,Distinction
1907755,FFF,2013B,F,HE Qualification,50-60%,35-55,False,0,90,1962.0,98.71428571428571,97.0,,Distinction
1913435,FFF,2013B,M,HE Qualification,90-100%,0-35,False,0,60,405.0,88.6,87.0,,Pass
1917796,FFF,2013B,M,A Level or Equivalent,0-10%,35-55,False,1,120,288.0,78.57142857142857,72.0,,Pass
1919940,FFF,2013B,M,A Level or Equivalent,70-80%,35-55,False,1,120,1010.0,87.57142857142857,94.8,,Distinction
1930949,FFF,2013B,M,Lower Than A Level,30-40%,35-55,False,0,150,417.0,,78.0,,Fail
1934810,FFF,2013B,F,A Level or Equivalent,90-100%,35-55,False,0,90,909.0,83.14285714285714,82.2,,Fail
1936679,FFF,2013B,F,A Level or Equivalent,30-40%,35-55,True,0,60,1235.0,75.85714285714286,74.6,,Pass
1936935,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,0,60,,,,,Withdrawn
1966591,FFF,2013B,M,HE Qualification,80-90%,35-55,False,0,60,1261.0,90.0,86.8,,Distinction
1974271,FFF,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,90,255.0,71.14285714285714,79.0,,Pass
1990127,FFF,2013B,F,A Level or Equivalent,30-40%,35-55,False,0,60,407.0,73.71428571428571,67.8,,Pass
1997164,FFF,2013B,M,Post Graduate Qualification,Unknown,35-55,False,1,120,1066.0,90.0909090909091,90.88888888888889,72.0,Pass
2000491,FFF,2013B,M,Lower Than A Level,20-30%,35-55,False,0,90,538.0,88.14285714285714,66.8,,Pass
2001665,FFF,2013B,M,Lower Than A Level,30-40%,35-55,False,0,60,790.0,83.16666666666667,75.2,,Pass
2012900,FFF,2013B,M,Lower Than A Level,50-60%,0-35,False,0,80,140.0,,61.0,,Withdrawn
2031252,FFF,2013B,F,A Level or Equivalent,80-90%,35-55,False,0,90,525.0,77.71428571428571,92.0,,Pass
2034533,FFF,2013B,F,A Level or Equivalent,70-80%,0-35,True,0,130,47.0,,,,Fail
2045440,FFF,2013B,M,HE Qualification,50-60%,35-55,False,1,150,658.0,70.71428571428571,77.8,,Pass
2045818,FFF,2013B,M,Lower Than A Level,60-70%,35-55,False,0,60,820.0,84.0,73.4,,Pass
2051035,FFF,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,636.0,85.14285714285714,80.0,,Pass
2054019,FFF,2013B,M,HE Qualification,80-90%,35-55,False,0,90,501.0,88.16666666666667,76.25,,Pass
2057105,FFF,2013B,M,HE Qualification,50-60%,35-55,False,0,60,1011.0,75.42857142857143,76.0,,Pass
2060467,FFF,2013B,M,HE Qualification,50-60%,35-55,False,0,60,436.0,90.71428571428571,68.6,,Fail
2068918,FFF,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,60,256.0,,82.0,,Withdrawn
2087100,FFF,2013B,M,HE Qualification,40-50%,35-55,False,0,60,1130.0,88.42857142857143,88.2,,Distinction
2090053,FFF,2013B,M,A Level or Equivalent,40-50%,0-35,False,0,60,1225.0,75.85714285714286,77.0,,Pass
2102658,FFF,2013B,F,A Level or Equivalent,50-60%,35-55,False,0,60,,,,,Fail
2108821,FFF,2013B,M,HE Qualification,90-100%,35-55,False,2,120,696.0,84.57142857142857,83.6,,Pass
2139037,FFF,2013B,F,HE Qualification,90-100%,0-35,False,0,120,911.0,79.63636363636364,94.33333333333333,92.0,Distinction
2140087,FFF,2013B,F,A Level or Equivalent,40-50%,35-55,False,0,90,450.0,69.57142857142857,75.4,,Pass
2141085,FFF,2013B,F,Lower Than A Level,90-100%,0-35,False,0,90,613.0,79.71428571428571,74.8,,Pass
2142853,FFF,2013B,F,Lower Than A Level,10-20%,35-55,True,0,170,517.0,85.0,84.66666666666667,,Fail
2143065,FFF,2013B,M,A Level or Equivalent,70-80%,35-55,False,0,100,841.0,82.57142857142857,85.0,,Pass
2156733,FFF,2013B,M,Lower Than A Level,Unknown,35-55,False,0,60,95.0,,94.0,,Withdrawn
2158399,FFF,2013B,M,Lower Than A Level,50-60%,0-35,True,0,60,890.0,81.28571428571429,76.25,,Pass
2182255,FFF,2013B,M,A Level or Equivalent,Unknown,0-35,False,0,60,378.0,73.42857142857143,67.2,,Fail
2189002,FFF,2013B,M,HE Qualification,30-40%,35-55,False,0,60,599.0,96.14285714285714,83.25,,Pass
2195318,FFF,2013B,M,Lower Than A Level,30-40%,35-55,False,0,60,1020.0,78.14285714285714,58.6,,Pass
2195971,FFF,2013B,M,Lower Than A Level,40-50%,0-35,False,0,60,240.0,79.0,76.0,,Fail
2197511,FFF,2013B,M,Lower Than A Level,30-40%,35-55,False,0,90,574.0,80.42857142857143,72.6,,Pass
2231810,FFF,2013B,M,A Level or Equivalent,70-80%,0-35,False,1,150,718.0,67.85714285714286,83.4,,Pass
2245011,FFF,2013B,F,HE Qualification,90-100%,35-55,False,1,120,23.0,,,,Withdrawn
2252905,FFF,2013B,F,A Level or Equivalent,30-40%,0-35,False,1,60,19.0,,,,Fail
2254252,FFF,2013B,M,Lower Than A Level,30-40%,0-35,False,0,90,1251.0,61.57142857142857,61.0,,Fail
2272874,FFF,2013B,M,A Level or Equivalent,0-10%,35-55,False,0,60,250.0,,49.5,,Fail
2280739,FFF,2013B,F,Lower Than A Level,10-20%,0-35,False,0,60,454.0,84.0,90.33333333333333,,Fail
2281483,FFF,2013B,M,HE Qualification,60-70%,35-55,False,0,70,1347.0,82.71428571428571,80.2,,Pass
2288454,FFF,2013B,M,Lower Than A Level,90-100%,0-35,False,1,120,457.0,75.71428571428571,80.0,,Pass
2288493,FFF,2013B,M,Lower Than A Level,0-10%,35-55,False,0,60,,,,,Withdrawn
2327494,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,0,90,296.0,82.0,75.6,,Fail
2338255,FFF,2013B,M,Lower Than A Level,50-60%,0-35,False,0,60,322.0,83.16666666666667,82.6,,Pass
2338422,FFF,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,60,554.0,83.28571428571429,69.4,,Pass
2341415,FFF,2013B,F,HE Qualification,80-90%,35-55,False,1,120,836.0,89.85714285714286,94.4,,Distinction
2343293,FFF,2013B,F,A Level or Equivalent,50-60%,0-35,False,0,60,599.0,69.0,73.5,,Fail
2346679,FFF,2013B,M,A Level or Equivalent,80-90%,35-55,False,1,180,1240.0,72.85714285714286,63.8,,Pass
2348120,FFF,2013B,F,A Level or Equivalent,20-30%,0-35,False,1,60,350.0,16.0,81.0,,Withdrawn
2352280,FFF,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,917.0,87.14285714285714,83.2,,Pass
2354732,FFF,2013B,M,Lower Than A Level,10-20%,0-35,False,0,60,500.0,88.0,70.2,,Fail
2362169,FFF,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,309.0,78.42857142857143,81.8,,Pass
2364565,FFF,2013B,F,A Level or Equivalent,10-20%,0-35,False,1,150,1002.0,76.14285714285714,77.4,,Pass
2367887,FFF,2013B,F,A Level or Equivalent,0-10%,0-35,False,0,120,31.0,,,,Withdrawn
2375526,FFF,2013B,M,Lower Than A Level,10-20%,0-35,False,0,120,221.0,,64.0,,Fail
2381745,FFF,2013B,M,Lower Than A Level,0-10%,35-55,False,2,150,783.0,,84.33333333333333,,Withdrawn
2383921,FFF,2013B,M,HE Qualification,10-20%,35-55,False,0,60,1060.0,80.85714285714286,78.8,,Pass
2387054,FFF,2013B,F,Lower Than A Level,50-60%,35-55,False,0,60,1716.0,89.57142857142857,95.2,,Distinction
2389267,FFF,2013B,M,Lower Than A Level,20-30%,0-35,False,0,120,1098.0,86.14285714285714,91.8,,Pass
2392327,FFF,2013B,F,Lower Than A Level,90-100%,0-35,False,0,60,310.0,73.0,60.5,,Fail
2395804,FFF,2013B,M,Lower Than A Level,20-30%,35-55,False,1,120,629.0,84.85714285714286,81.0,,Pass
2407762,FFF,2013B,M,HE Qualification,90-100%,0-35,False,0,60,362.0,85.0,73.0,,Fail
2413191,FFF,2013B,M,HE Qualification,0-10%,35-55,False,1,90,717.0,82.0,65.6,,Pass
2419926,FFF,2013B,M,HE Qualification,80-90%,0-35,False,0,80,491.0,82.71428571428571,84.0,,Pass
2424750,FFF,2013B,M,Lower Than A Level,60-70%,0-35,False,0,60,744.0,76.14285714285714,67.4,,Pass
2434017,FFF,2013B,F,Lower Than A Level,70-80%,35-55,False,0,60,360.0,75.0,78.0,,Withdrawn
2436089,FFF,2013B,M,Lower Than A Level,20-30%,0-35,False,0,60,489.0,83.0,82.0,,Fail
2436873,FFF,2013B,F,No Formal quals,20-30%,35-55,False,0,135,304.0,40.0,29.0,,Withdrawn
2439239,FFF,2013B,M,Post Graduate Qualification,Unknown,35-55,False,0,60,1092.0,73.875,71.83333333333333,,Pass
2441910,FFF,2013B,M,HE Qualification,70-80%,0-35,False,1,120,205.0,67.5,67.0,,Fail
2445410,FFF,2013B,F,Post Graduate Qualification,Unknown,35-55,False,0,60,769.0,87.42857142857143,87.0,,Pass
2446784,FFF,2013B,M,A Level or Equivalent,10-20%,35-55,False,0,60,,,,,Withdrawn
2457147,FFF,2013B,F,A Level or Equivalent,70-80%,35-55,False,0,60,818.0,83.85714285714286,86.4,,Pass
2474925,FFF,2013B,M,A Level or Equivalent,50-60%,0-35,False,0,60,134.0,,86.0,,Fail
2479413,FFF,2013B,M,HE Qualification,30-40%,35-55,False,0,90,1163.0,95.57142857142857,81.8,,Pass
2481646,FFF,2013B,M,HE Qualification,30-40%,35-55,False,0,60,907.0,80.85714285714286,69.4,,Pass
2488251,FFF,2013B,M,Lower Than A Level,40-50%,0-35,False,0,60,659.0,58.0,89.8,,Pass
2496748,FFF,2013B,F,A Level or Equivalent,60-70%,35-55,False,1,120,876.0,86.28571428571429,81.4,,Pass
2507271,FFF,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,427.0,73.5,73.66666666666667,,Withdrawn
2508403,FFF,2013B,F,Lower Than A Level,40-50%,35-55,True,0,75,513.0,79.0,70.66666666666667,,Withdrawn
2510667,FFF,2013B,M,A Level or Equivalent,0-10%,0-35,False,0,60,1281.0,86.85714285714286,81.8,,Pass
2514431,FFF,2013B,M,A Level or Equivalent,20-30%,0-35,False,0,160,1759.0,63.714285714285715,72.2,,Pass
2514949,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,1,60,1203.0,74.0,59.0,,Fail
2521655,FFF,2013B,M,A Level or Equivalent,10-20%,0-35,True,0,60,2081.0,86.28571428571429,90.8,,Pass
2522335,FFF,2013B,M,A Level or Equivalent,80-90%,0-35,False,1,60,450.0,93.71428571428571,89.2,,Distinction
2525062,FFF,2013B,M,Lower Than A Level,90-100%,0-35,False,0,60,639.0,79.28571428571429,89.6,,Distinction
2532320,FFF,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,2233.0,86.57142857142857,86.6,,Distinction
2532323,FFF,2013B,M,A Level or Equivalent,40-50%,35-55,False,1,150,612.0,77.0,69.8,,Pass
2532652,FFF,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,93.0,,,,Withdrawn
2532840,FFF,2013B,M,A Level or Equivalent,70-80%,35-55,False,1,120,181.0,,64.0,,Withdrawn
2533504,FFF,2013B,M,HE Qualification,90-100%,35-55,False,1,120,1623.0,93.14285714285714,97.4,,Distinction
2546095,FFF,2013B,M,A Level or Equivalent,Unknown,0-35,False,2,150,466.0,82.28571428571429,75.4,,Pass
2552831,FFF,2013B,M,HE Qualification,0-10%,0-35,False,1,180,277.0,,79.0,,Fail
2553363,FFF,2013B,M,HE Qualification,50-60%,35-55,False,0,60,1138.0,88.57142857142857,88.4,,Pass
2560595,FFF,2013B,M,Lower Than A Level,70-80%,0-35,False,0,60,831.0,92.0,90.4,,Distinction
2567054,FFF,2013B,M,A Level or Equivalent,90-100%,0-35,False,0,60,940.0,92.14285714285714,95.2,,Distinction
2567288,FFF,2013B,M,Lower Than A Level,Unknown,0-35,False,0,90,241.0,,100.0,,Fail
2567561,FFF,2013B,M,HE Qualification,70-80%,35-55,False,0,60,705.0,88.71428571428571,89.8,,Pass
2568893,FFF,2013B,M,A Level or Equivalent,20-30%,0-35,False,0,120,411.0,,68.66666666666667,,Withdrawn
2578992,FFF,2013B,M,A Level or Equivalent,Unknown,0-35,True,1,150,656.0,84.71428571428571,87.6,,Pass
2578996,FFF,2013B,M,HE Qualification,10-20%,0-35,False,0,60,574.0,64.71428571428571,73.4,,Pass
2581800,FFF,2013B,M,HE Qualification,30-40%,0-35,True,0,60,53.0,66.0,,,Withdrawn
2586748,FFF,2013B,M,Lower Than A Level,50-60%,0-35,True,0,120,14.0,,,,Withdrawn
2590999,FFF,2013B,M,A Level or Equivalent,90-100%,35-55,False,0,90,739.0,91.28571428571429,90.6,,Distinction
2599162,FFF,2013B,M,A Level or Equivalent,10-20%,0-35,False,0,60,270.0,86.0,80.0,,Fail
2600887,FFF,2013B,M,A Level or Equivalent,80-90%,35-55,False,0,90,542.0,95.25,80.66666666666667,,Pass
2604212,FFF,2013B,M,Lower Than A Level,0-10%,35-55,False,0,60,1404.0,77.57142857142857,75.0,,Fail
2610837,FFF,2013B,M,HE Qualification,50-60%,35-55,False,1,120,,,,,Withdrawn
2613930,FFF,2013B,M,Lower Than A Level,90-100%,0-35,True,0,75,886.0,83.28571428571429,86.4,,Distinction
2617541,FFF,2013B,M,A Level or Equivalent,60-70%,35-55,False,0,60,1371.0,97.14285714285714,90.4,,Pass
2623196,FFF,2013B,M,A Level or Equivalent,70-80%,35-55,False,0,60,1116.0,89.85714285714286,84.2,,Pass
2623427,FFF,2013B,M,Lower Than A Level,10-20%,35-55,False,0,75,787.0,80.66666666666667,73.14285714285714,,Pass
2628246,FFF,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,60,2.0,,,,Withdrawn
2639410,FFF,2013B,M,Lower Than A Level,20-30%,0-35,False,0,60,512.0,74.0,70.66666666666667,,Withdrawn
2642994,FFF,2013B,M,A Level or Equivalent,60-70%,35-55,False,1,180,68.0,,90.0,,Withdrawn
2643574,FFF,2013B,M,HE Qualification,50-60%,35-55,False,1,90,946.0,94.28571428571429,54.2,,Pass
2644664,FFF,2013B,M,HE Qualification,80-90%,0-35,False,0,60,,,,,Withdrawn
2646317,FFF,2013B,M,Lower Than A Level,50-60%,0-35,False,1,120,2178.0,58.857142857142854,62.0,,Pass
2647043,FFF,2013B,F,HE Qualification,10-20%,35-55,False,0,60,795.0,72.28571428571429,70.2,,Fail
2650929,FFF,2013B,M,Lower Than A Level,50-60%,35-55,False,0,90,,,,,Withdrawn
2654409,FFF,2013B,F,HE Qualification,Unknown,0-35,False,0,120,595.0,64.0,61.4,,Pass
2657781,FFF,2013B,M,A Level or Equivalent,30-40%,35-55,False,1,150,344.0,91.0,84.4,,Pass
2658271,FFF,2013B,M,A Level or Equivalent,70-80%,0-35,False,0,120,107.0,,57.0,,Withdrawn
2672734,FFF,2013B,F,Lower Than A Level,10-20%,35-55,False,0,60,164.0,,30.0,,Withdrawn
2676920,FFF,2013B,M,Lower Than A Level,50-60%,35-55,False,0,60,870.0,65.71428571428571,68.6,,Pass
2678429,FFF,2013B,M,A Level or Equivalent,0-10%,0-35,True,1,60,1200.0,80.85714285714286,78.8,,Pass
2684993,FFF,2013B,M,Lower Than A Level,0-10%,0-35,False,0,90,524.0,78.0,73.75,,Pass
2685154,FFF,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,10.0,,,,Withdrawn
2686074,FFF,2013B,M,A Level or Equivalent,70-80%,0-35,False,0,60,722.0,81.71428571428571,74.2,,Pass
2686866,FFF,2013B,M,A Level or Equivalent,50-60%,0-35,False,0,60,136.0,,64.0,,Fail
2686875,FFF,2013B,F,A Level or Equivalent,20-30%,35-55,False,0,60,592.0,74.28571428571429,87.8,,Pass
2687045,FFF,2013B,M,Lower Than A Level,50-60%,0-35,False,0,60,667.0,73.0,54.0,,Withdrawn
2688202,FFF,2013B,F,Lower Than A Level,10-20%,0-35,False,1,90,31.0,,86.0,,Withdrawn
2691740,FFF,2013B,M,Lower Than A Level,30-40%,0-35,False,0,60,415.0,63.0,64.5,,Fail
26247,FFF,2013J,M,HE Qualification,80-90%,35-55,False,2,60,148.0,,88.0,,Fail
29335,FFF,2013J,M,Lower Than A Level,40-50%,0-35,False,0,60,1971.0,90.28571428571429,94.6,,Distinction
29769,FFF,2013J,M,A Level or Equivalent,40-50%,0-35,False,1,60,414.0,95.0,68.75,,Fail
32221,FFF,2013J,M,A Level or Equivalent,60-70%,0-35,False,0,60,297.0,88.0,90.0,,Fail
